target_id,t_sim,x,y,z
CUBE_3,9.379,17.237448,1.751060,-132.613724
CUBE_1,9.597,0.000000,0.000000,-20.517443
CUBE_3,9.599,17.237448,1.751060,-133.053116
CUBE_1,9.820,0.000000,0.000000,-21.859333
CUBE_3,9.823,17.237448,1.751060,-133.501312
CUBE_1,10.079,0.000000,0.000000,-23.408218
CUBE_3,10.097,17.237448,1.751060,-134.049728
CUBE_1,10.328,0.000000,0.000000,-24.902140
CUBE_3,10.330,17.237448,1.751060,-134.514755
CUBE_1,10.551,0.000000,0.000000,-26.240660
CUBE_3,10.563,17.237448,1.751060,-134.981033
CUBE_1,10.778,0.000000,0.000000,-27.605001
CUBE_3,10.805,17.237448,1.751060,-135.911545
CUBE_1,11.030,0.000000,0.000000,-29.114588
CUBE_3,11.032,17.237448,1.751060,-139.185135
CUBE_1,11.254,0.000000,0.000000,-30.458057
CUBE_3,11.256,17.237448,1.751060,-142.766541
CUBE_1,11.471,0.000000,0.000000,-31.762304
CUBE_3,11.493,17.237448,1.751060,-146.562439
CUBE_1,11.713,0.000000,0.000000,-33.217403
CUBE_3,11.716,17.237448,1.751060,-150.125946
CUBE_1,11.931,0.000000,0.000000,-34.521961
CUBE_3,11.933,17.237448,1.751060,-153.603683
CUBE_1,12.183,0.000000,0.000000,-36.035954
CUBE_3,12.185,14.267846,1.751060,-154.689362
CUBE_1,12.406,0.000000,0.000000,-37.373859
CUBE_3,12.425,10.427778,1.751060,-154.712646
CUBE_1,12.726,-0.984395,0.000000,-38.311333
CUBE_3,12.755,5.160717,1.751060,-154.713257
CUBE_1,12.995,-2.602090,0.000000,-38.321030
CUBE_3,13.000,1.235821,1.751060,-154.713455
CUBE_1,13.275,-4.280504,0.000000,-38.331097
CUBE_3,13.279,-3.231029,1.751060,-154.713455
CUBE_1,13.579,-6.105905,0.000000,-38.342052
CUBE_3,13.586,-8.135712,1.751060,-154.713455
CUBE_1,13.805,-7.459098,0.000000,-38.346813
CUBE_3,13.807,-11.675036,1.751060,-154.713455
CUBE_1,14.111,-9.295040,0.000000,-38.346813
CUBE_3,14.113,-16.568920,1.751060,-154.713455
CUBE_1,14.330,-10.612116,0.000000,-38.346813
CUBE_3,14.333,-20.093763,1.751060,-154.713455
CUBE_1,14.594,-12.195413,0.000000,-38.346825
CUBE_3,14.596,-24.303520,1.751060,-154.713455
CUBE_1,14.826,-13.584406,0.000000,-38.347031
CUBE_3,14.828,-28.012798,1.751060,-154.713455
CUBE_1,15.051,-14.935017,0.000000,-38.347073
CUBE_3,15.055,-31.640043,1.751060,-154.713455
CUBE_1,15.275,-16.279902,0.000000,-38.347073
CUBE_3,15.283,-35.288822,1.751060,-154.713455
CUBE_1,15.569,-18.045689,0.000000,-38.347073
CUBE_3,15.571,-39.903229,1.751060,-154.713455
CUBE_1,15.784,-19.334770,0.000000,-38.347073
CUBE_3,15.786,-43.342442,1.751060,-154.713455
CUBE_1,16.003,-20.649378,0.000000,-38.347073
CUBE_3,16.007,-46.876377,1.751060,-154.713455
CUBE_1,16.221,-21.957651,0.000000,-38.347073
CUBE_3,16.223,-50.337593,1.751060,-154.713455
CUBE_1,16.445,-23.300474,0.000000,-38.347073
CUBE_3,16.447,-53.915264,1.751060,-154.713455
CUBE_1,16.656,-24.569120,0.000000,-38.347073
CUBE_3,16.658,-57.301193,1.751060,-154.713455
CUBE_1,16.867,-25.835625,0.000000,-38.347073
CUBE_3,16.870,-60.682671,1.751060,-154.713455
CUBE_1,17.086,-27.147839,0.000000,-38.347073
CUBE_3,17.088,-64.176781,1.751060,-154.713455
CUBE_1,17.310,-28.489687,0.000000,-38.347073
CUBE_3,17.314,-67.785065,1.751060,-154.713455
CUBE_1,17.544,-29.895775,0.000000,-38.347073
CUBE_3,17.551,-71.573914,1.751060,-154.713455
CUBE_1,17.775,-31.282858,0.000000,-38.347073
CUBE_3,17.784,-75.305130,1.751060,-154.713455
CUBE_1,18.018,-32.740562,0.000000,-38.347073
CUBE_3,18.022,-79.122520,1.751060,-154.713455
CUBE_1,18.248,-34.116459,0.000000,-38.347073
CUBE_3,18.255,-82.849953,1.751060,-154.713455
CUBE_1,18.465,-35.419247,0.000000,-38.347073
CUBE_3,18.467,-86.237679,1.751060,-154.713455
CUBE_1,18.716,-36.929478,0.000000,-38.347073
CUBE_3,18.719,-90.267151,1.751060,-154.713455
CUBE_1,18.932,-38.221123,0.000000,-38.347073
CUBE_3,18.934,-93.708946,1.751060,-154.713455
CUBE_1,19.141,-39.480034,0.000000,-38.347073
CUBE_3,19.144,-97.063843,1.751060,-154.713455
CUBE_1,19.359,-40.787846,0.000000,-38.347073
CUBE_3,19.390,-100.997955,1.751060,-154.713455
CUBE_1,19.597,-42.211895,0.000000,-38.347073
CUBE_3,19.601,-104.378914,1.751060,-154.713455
CUBE_1,19.812,-43.505306,0.000000,-38.347073
CUBE_3,19.814,-107.732216,1.751060,-154.648010
CUBE_1,20.026,-44.787548,0.000000,-38.347073
CUBE_3,20.028,-107.749657,1.751060,-151.229095
CUBE_1,20.242,-46.084858,0.000000,-38.347073
CUBE_3,20.244,-107.762291,1.751060,-147.769669
CUBE_1,20.501,-47.635189,0.000000,-38.347073
CUBE_3,20.503,-107.762444,1.751060,-143.633072
CUBE_1,20.725,-48.982716,0.000000,-38.347073
CUBE_3,20.727,-107.762550,1.751060,-140.042526
CUBE_1,20.975,-50.479282,0.000000,-38.347073
CUBE_3,20.977,-107.762550,1.751060,-136.048477
CUBE_1,21.200,-51.833263,0.000000,-38.347073
CUBE_3,21.203,-107.762550,1.751060,-132.437195
CUBE_1,21.463,-53.407719,0.000000,-38.347073
CUBE_3,21.465,-107.762550,1.751060,-128.240417
CUBE_1,21.674,-54.675812,0.000000,-38.347073
CUBE_3,21.676,-107.762550,1.751060,-124.860428
CUBE_1,21.886,-55.944832,0.000000,-38.347073
CUBE_3,21.888,-107.762550,1.751060,-121.475647
CUBE_1,22.136,-57.445103,0.000000,-38.347073
CUBE_3,22.138,-107.762550,1.751060,-117.473251
CUBE_1,22.346,-58.710014,0.000000,-38.347073
CUBE_3,22.349,-107.762550,1.751060,-114.099564
CUBE_1,22.564,-60.015308,0.000000,-38.347073
CUBE_3,22.566,-107.762550,1.751060,-110.619720
CUBE_1,22.775,-61.282089,0.000000,-38.347073
CUBE_3,22.777,-107.762550,1.751060,-107.240936
CUBE_1,22.984,-62.536606,0.000000,-38.347073
CUBE_3,22.987,-107.762550,1.751060,-103.889679
CUBE_1,23.196,-63.804901,0.000000,-38.347073
CUBE_3,23.198,-107.762550,1.751060,-100.511353
CUBE_1,23.406,-65.065155,0.000000,-38.347073
CUBE_3,23.408,-107.762550,1.751060,-97.152145
CUBE_1,23.614,-66.314629,0.000000,-38.347073
CUBE_3,23.616,-107.762550,1.751060,-93.820694
CUBE_1,23.824,-67.572166,0.000000,-38.347073
CUBE_3,23.826,-107.762550,1.751060,-90.460953
CUBE_1,24.035,-68.843231,0.000000,-38.347073
CUBE_3,24.038,-107.762550,1.751060,-87.072357
CUBE_1,24.245,-70.099129,0.000000,-38.347073
CUBE_3,24.247,-107.762550,1.751060,-83.726715
CUBE_1,24.462,-71.401093,0.000000,-38.347073
CUBE_3,24.464,-107.762550,1.751060,-80.250824
CUBE_1,24.674,-72.677361,0.000000,-38.347073
CUBE_3,24.677,-107.762550,1.751060,-76.848663
CUBE_1,24.891,-73.977119,0.000000,-38.347073
CUBE_3,24.893,-107.762550,1.751060,-73.382690
CUBE_1,25.121,-75.357101,0.000000,-38.347073
CUBE_3,25.123,-107.762550,1.751060,-69.698532
CUBE_1,25.335,-76.642288,0.000000,-38.347073
CUBE_3,25.337,-107.762550,1.751060,-66.276535
CUBE_1,25.551,-77.936981,0.000000,-38.347073
CUBE_3,25.553,-107.762550,1.751060,-62.820255
CUBE_1,25.762,-79.205666,0.000000,-38.347073
CUBE_3,25.766,-107.762550,1.751060,-59.410145
CUBE_1,25.979,-80.502388,0.000000,-38.347073
CUBE_3,25.981,-107.762550,1.751060,-55.980602
CUBE_1,26.187,-81.752899,0.000000,-38.347073
CUBE_3,26.189,-107.762550,1.751060,-52.645878
CUBE_1,26.397,-83.014389,0.000000,-38.347073
CUBE_3,26.399,-107.762550,1.751060,-49.282246
CUBE_1,26.609,-84.287918,0.000000,-38.347073
CUBE_3,26.612,-107.762550,1.751060,-45.887959
CUBE_1,26.823,-85.568680,0.000000,-38.347073
CUBE_3,26.825,-107.762550,1.751060,-42.467781
CUBE_1,27.033,-86.830345,0.000000,-38.347073
CUBE_3,27.035,-107.762550,1.751060,-39.106400
CUBE_1,27.242,-88.082344,0.000000,-38.347073
CUBE_3,27.244,-107.762550,1.751060,-35.764709
CUBE_1,27.452,-89.341148,0.000000,-38.347073
CUBE_3,27.454,-105.442047,1.751060,-34.726955
CUBE_1,27.678,-90.696381,0.000000,-38.347073
CUBE_3,27.680,-101.825523,1.751060,-34.716103
CUBE_1,27.888,-91.959198,0.000000,-38.347073
CUBE_3,27.890,-98.458076,1.751060,-34.713554
CUBE_1,28.094,-93.196785,0.000000,-38.347073
CUBE_3,28.097,-95.150658,1.751060,-34.713512
CUBE_1,28.312,-94.504028,0.000000,-38.347073
CUBE_3,28.315,-91.669022,1.751060,-34.713455
CUBE_1,28.554,-95.957825,0.000000,-38.347073
CUBE_3,28.557,-87.795738,1.751060,-34.713455
CUBE_1,28.764,-97.213959,0.000000,-38.347073
CUBE_3,28.766,-84.446663,1.751060,-34.713455
CUBE_1,28.976,-98.484276,0.000000,-38.347073
CUBE_3,28.978,-81.058784,1.751060,-34.713455
CUBE_1,29.187,-99.752510,0.000000,-38.347073
CUBE_3,29.189,-77.676865,1.751060,-34.713455
CUBE_1,29.398,-101.020721,0.000000,-38.347073
CUBE_3,29.400,-74.295067,1.751060,-34.713455
CUBE_1,29.613,-102.311615,0.000000,-38.347073
CUBE_3,29.616,-70.851715,1.751060,-34.713455
CUBE_1,29.823,-103.571114,0.000000,-38.347073
CUBE_3,29.826,-67.493095,1.751060,-34.713455
CUBE_1,30.034,-104.836449,0.000000,-38.347073
CUBE_3,30.036,-64.118874,1.751060,-34.713455
CUBE_1,30.247,-106.113708,0.000000,-38.347073
CUBE_3,30.249,-60.713177,1.751060,-34.713455
CUBE_1,30.456,-107.366264,0.000000,-38.347073
CUBE_3,30.458,-57.373020,1.751060,-34.713455
CUBE_1,30.667,-108.631386,0.000000,-38.347073
CUBE_3,30.669,-53.999172,1.751060,-34.713455
CUBE_1,30.920,-110.153442,0.000000,-38.347073
CUBE_3,30.923,-49.936100,1.751060,-34.713455
CUBE_1,31.130,-111.408699,0.000000,-38.347073
CUBE_3,31.132,-46.592358,1.751060,-34.713455
CUBE_1,31.341,-112.674431,0.000000,-38.347073
CUBE_3,31.343,-43.214329,1.751060,-34.713455
CUBE_1,31.568,-114.038460,0.000000,-38.347073
CUBE_3,31.570,-39.580036,1.751060,-34.713455
CUBE_1,31.781,-115.313995,0.000000,-38.347073
CUBE_3,31.783,-36.175362,1.751060,-34.713455
CUBE_1,31.990,-116.572067,0.000000,-38.347073
CUBE_3,31.992,-32.821556,1.751060,-34.713455
CUBE_1,32.201,-117.835915,0.000000,-38.347073
CUBE_3,32.203,-29.452600,1.751060,-34.713455
CUBE_1,32.410,-119.092377,0.000000,-38.347073
CUBE_3,32.412,-26.102430,1.751060,-34.713455
CUBE_1,32.617,-120.330406,0.000000,-38.347073
CUBE_3,32.619,-22.802675,1.751060,-34.713455
CUBE_1,32.827,-121.595520,0.000000,-38.347073
CUBE_3,32.833,-19.366398,1.751060,-34.713455
CUBE_1,33.044,-122.896133,0.000000,-38.347073
CUBE_3,33.046,-15.959215,1.751060,-34.713455
CUBE_1,33.253,-124.151566,0.000000,-38.347073
CUBE_3,33.255,-12.613300,1.751060,-34.713455
CUBE_1,33.464,-124.961197,0.000000,-37.890713
CUBE_3,33.466,-9.237474,1.751060,-34.713455
CUBE_1,33.673,-124.970024,0.000000,-36.637291
CUBE_3,33.675,-5.896862,1.751060,-34.713455
CUBE_1,33.883,-124.978882,0.000000,-35.373466
CUBE_3,33.886,-2.530657,1.751060,-34.713455
CUBE_1,34.096,-124.987808,0.000000,-34.096661
CUBE_3,34.099,0.881845,1.751060,-34.713455
CUBE_1,34.306,-124.996613,0.000000,-32.837276
CUBE_3,34.308,4.231769,1.751060,-34.713455
CUBE_1,34.517,-124.999741,0.000000,-31.574530
CUBE_3,34.519,7.598853,1.751060,-34.713455
CUBE_1,34.734,-124.999741,0.000000,-30.273237
CUBE_3,34.736,11.068009,1.751060,-34.713455
CUBE_1,34.946,-124.999741,0.000000,-28.996254
CUBE_3,34.948,14.472991,1.751060,-34.713455
CUBE_1,35.158,-124.999741,0.000000,-27.724123
CUBE_3,35.161,17.871273,1.751060,-34.713455
CUBE_1,35.408,-124.999985,0.000000,-26.225857
CUBE_3,35.411,21.872927,1.751060,-34.713455
CUBE_1,35.618,-124.999985,0.000000,-24.969347
CUBE_3,35.620,25.211596,1.751060,-34.713455
CUBE_1,35.829,-124.999985,0.000000,-23.702389
CUBE_3,35.831,28.591799,1.751060,-34.713455
CUBE_1,36.037,-124.999985,0.000000,-22.452347
CUBE_3,36.039,31.924822,1.751060,-34.713455
CUBE_1,36.252,-124.999985,0.000000,-21.163889
CUBE_3,36.254,35.362900,1.751060,-34.713455
CUBE_1,36.463,-124.999985,0.000000,-19.895023
CUBE_3,36.467,38.776085,1.751060,-34.713455
CUBE_1,36.677,-124.999985,0.000000,-18.611610
CUBE_3,36.679,42.166645,1.751060,-34.713455
CUBE_1,36.890,-124.999985,0.000000,-17.336582
CUBE_3,36.892,45.529312,2.250101,-34.713455
CUBE_1,37.100,-124.999985,0.000000,-16.075634
CUBE_3,37.102,48.856632,2.748742,-34.713455
CUBE_1,37.319,-124.999985,0.000000,-14.761758
CUBE_3,37.321,52.318619,3.267564,-34.713455
CUBE_1,37.534,-124.999985,0.000000,-13.472367
CUBE_3,37.536,55.719547,3.777236,-34.713455
CUBE_1,37.746,-124.999985,0.000000,-12.196173
CUBE_3,37.748,59.085548,4.281676,-34.713455
CUBE_1,37.958,-124.999985,0.000000,-10.928492
CUBE_3,37.960,62.428936,4.782703,-34.713455
CUBE_1,38.168,-124.999985,0.000000,-9.667316
CUBE_3,38.170,65.755089,5.281162,-34.713455
CUBE_1,38.378,-124.999985,0.000000,-8.405906
CUBE_3,38.380,69.080933,5.779592,-34.713455
CUBE_1,38.587,-124.999985,0.000000,-7.152562
CUBE_3,38.589,72.385918,6.274885,-34.713455
CUBE_1,38.798,-124.999985,0.000000,-5.886574
CUBE_3,38.800,75.725739,6.775413,-34.713455
CUBE_1,39.013,-124.999985,0.000000,-4.597152
CUBE_3,39.015,79.128792,7.285410,-34.713455
CUBE_1,39.225,-124.999985,0.000000,-3.324427
CUBE_3,39.227,82.482506,7.788011,-34.713455
CUBE_1,39.462,-124.999992,0.000000,-1.905198
CUBE_3,39.464,86.226974,8.349494,-34.713455
CUBE_1,39.671,-124.999992,0.000000,-0.648699
CUBE_3,39.673,89.538193,8.846177,-34.713455
CUBE_1,39.880,-124.999992,0.000000,0.604091
CUBE_3,39.882,92.843590,9.341986,-34.713455
CUBE_1,40.101,-124.999992,0.000000,1.933411
CUBE_3,40.107,96.410339,9.876997,-34.713455
CUBE_1,40.347,-124.999992,0.000000,3.410365
CUBE_3,40.350,100.244293,10.452088,-34.713455
CUBE_1,40.559,-124.999992,0.000000,4.678688
CUBE_3,40.561,103.587349,10.953550,-34.713455
CUBE_1,40.773,-124.999992,0.000000,5.965339
CUBE_3,40.777,107.011261,11.467128,-34.713455
CUBE_1,41.001,-124.999992,0.000000,7.332786
CUBE_3,41.003,110.588478,12.003717,-34.713455
CUBE_1,41.209,-124.999992,0.000000,8.578747
CUBE_3,41.211,113.873520,12.496473,-34.713455
CUBE_1,41.457,-124.999992,0.000000,10.067981
CUBE_3,41.459,117.799812,13.085425,-34.713455
CUBE_1,41.667,-124.999992,0.000000,11.326826
CUBE_3,41.669,121.121361,13.583655,-34.713455
CUBE_1,41.877,-124.999992,0.000000,12.589418
CUBE_3,41.879,124.449783,14.082899,-34.713455
CUBE_1,42.086,-124.999992,0.000000,13.841964
CUBE_3,42.088,127.752319,14.578308,-34.713455
CUBE_1,42.297,-124.999992,0.000000,15.109771
CUBE_3,42.299,131.095566,15.079754,-34.713455
CUBE_1,42.560,-124.999992,0.000000,16.686506
CUBE_3,42.562,135.257355,15.703960,-34.713455
CUBE_1,42.772,-124.999992,0.000000,17.959976
CUBE_3,42.774,138.611984,16.207119,-34.713455
CUBE_1,42.984,-124.999992,0.000000,19.231215
CUBE_3,42.986,141.966980,16.710381,-34.713455
CUBE_1,43.195,-124.999992,0.000000,20.495459
CUBE_3,43.197,145.298950,17.210186,-34.713455
CUBE_1,43.410,-124.999992,0.000000,21.784746
CUBE_3,43.412,148.698792,17.720175,-34.713455
CUBE_1,43.626,-124.999992,0.000000,23.083918
CUBE_3,43.628,152.125366,18.234182,-34.713455
CUBE_1,43.836,-124.999992,0.000000,24.339294
CUBE_3,43.838,155.436752,18.730911,-34.713455
CUBE_1,44.054,-124.999992,0.000000,25.646900
CUBE_3,44.056,158.886505,19.248394,-34.713455
CUBE_1,44.266,-124.999992,0.000000,26.919678
CUBE_3,44.268,162.241089,19.751596,-34.713455
CUBE_1,44.476,-124.999992,0.000000,28.180363
CUBE_3,44.478,165.564514,20.250118,-34.713455
CUBE_1,0.000,0.000000,0.000000,0.000000
CUBE_3,0.000,17.237448,1.751060,-124.713455
CUBE_1,0.000,0.000000,0.000000,0.000000
CUBE_3,0.000,17.237448,1.751060,-124.713455
CUBE_1,0.000,0.000000,0.000000,0.000000
CUBE_3,0.000,17.237448,1.751060,-124.713455
CUBE_1,0.000,0.000000,0.000000,0.000000
CUBE_3,0.000,17.237448,1.751060,-124.713455
CUBE_1,0.000,0.000000,0.000000,0.000000
CUBE_3,0.000,17.237448,1.751060,-124.713455
CUBE_1,0.000,0.000000,0.000000,0.000000
CUBE_3,0.000,17.237448,1.751060,-124.713455
CUBE_3,17.596,17.237448,1.751060,-124.713760
CUBE_1,17.597,0.000000,0.000000,-0.000050
CUBE_3,17.850,17.237448,1.751060,-124.821838
CUBE_1,17.856,0.000000,0.000000,-0.070723
CUBE_3,18.069,17.237448,1.751060,-125.069260
CUBE_1,18.070,0.000000,0.000000,-0.230768
CUBE_3,18.280,17.237448,1.751060,-125.443878
CUBE_1,18.282,0.000000,0.000000,-0.479007
CUBE_3,18.493,17.237448,1.751060,-125.869995
CUBE_1,18.495,0.000000,0.000000,-0.819619
CUBE_3,18.702,17.237448,1.751060,-126.286697
CUBE_1,18.704,0.000000,0.000000,-1.227957
CUBE_3,18.911,17.237448,1.751060,-126.705063
CUBE_1,18.913,0.000000,0.000000,-1.646558
CUBE_3,19.121,17.237448,1.751060,-127.123688
CUBE_1,19.123,0.000000,0.000000,-2.065940
CUBE_3,19.331,17.237448,1.751060,-127.542374
CUBE_1,19.332,0.000000,0.000000,-2.484984
CUBE_3,19.545,17.237448,1.751060,-127.970245
CUBE_1,19.547,0.000000,0.000000,-2.913418
CUBE_3,19.754,17.237448,1.751060,-128.387863
CUBE_1,19.755,0.000000,0.000000,-3.330916
CUBE_3,19.963,17.237448,1.751060,-128.807098
CUBE_1,19.965,0.000000,0.000000,-3.750094
CUBE_3,20.179,17.237448,1.751060,-129.239243
CUBE_1,20.181,0.000000,0.000000,-4.182344
CUBE_3,20.406,17.237448,1.751060,-129.693497
CUBE_1,20.408,0.000000,0.000000,-4.636853
CUBE_3,20.620,17.237448,1.751060,-130.121048
CUBE_1,20.622,0.000000,0.000000,-5.064335
CUBE_3,20.830,17.237448,1.751060,-130.540924
CUBE_1,20.834,0.000000,0.000000,-5.487783
CUBE_3,21.042,17.237448,1.751060,-130.964615
CUBE_1,21.044,0.000000,0.000000,-5.907656
CUBE_3,21.249,17.237448,1.751060,-131.388657
CUBE_1,21.251,0.000000,0.000000,-6.322317
CUBE_3,21.505,17.237448,1.751060,-134.217514
CUBE_1,21.506,0.000000,0.000000,-6.833094
CUBE_3,21.717,17.237448,1.751060,-137.615189
CUBE_1,21.719,0.000000,0.000000,-7.258008
CUBE_3,21.926,17.237448,1.751060,-140.964890
CUBE_1,21.930,0.000000,0.000000,-7.679917
CUBE_3,22.140,17.237448,1.751060,-144.385895
CUBE_1,22.146,0.000000,0.000000,-8.112331
CUBE_3,22.355,17.237448,1.751060,-147.824997
CUBE_1,22.357,0.000000,0.000000,-8.533907
CUBE_3,22.565,16.187119,1.751060,-150.763779
CUBE_1,22.568,0.000000,0.000000,-8.955457
CUBE_3,22.774,13.824258,1.751060,-153.126648
CUBE_1,22.776,0.000000,0.000000,-9.372352
CUBE_3,22.986,11.089127,1.751060,-154.693848
CUBE_1,22.988,0.000000,0.000000,-9.795285
CUBE_3,23.196,7.716915,1.751060,-154.705673
CUBE_1,23.199,0.000000,0.000000,-10.217837
CUBE_3,23.405,4.375251,1.751060,-154.713303
CUBE_1,23.407,0.000000,0.000000,-10.635164
CUBE_3,23.619,0.959395,1.751060,-154.713303
CUBE_1,23.621,0.000000,0.000000,-11.061823
CUBE_3,23.832,-2.454075,1.751060,-154.713440
CUBE_1,23.834,0.000000,0.000000,-11.488237
CUBE_3,24.050,-5.944202,1.751060,-154.713440
CUBE_1,24.052,0.000000,0.000000,-11.924725
CUBE_3,24.260,-9.301342,1.751060,-154.713455
CUBE_1,24.262,0.000000,0.000000,-12.345030
CUBE_3,24.471,-12.674063,1.751060,-154.713455
CUBE_1,24.473,0.000000,0.000000,-13.445204
CUBE_3,24.681,-16.037361,1.751060,-154.713455
CUBE_1,24.683,0.000000,0.000000,-14.707029
CUBE_3,24.893,-19.427469,1.751060,-154.713455
CUBE_1,24.895,0.000000,0.000000,-15.977395
CUBE_3,25.105,-22.817703,1.751060,-154.713455
CUBE_1,25.107,0.000000,0.000000,-17.248894
CUBE_3,25.315,-26.186134,1.751060,-154.713455
CUBE_1,25.317,0.000000,0.000000,-18.511837
CUBE_3,25.529,-29.611713,1.751060,-154.713455
CUBE_1,25.531,0.000000,0.000000,-19.796282
CUBE_3,25.740,-32.975662,1.751060,-154.713455
CUBE_1,25.742,0.000000,0.000000,-21.058214
CUBE_3,25.950,-36.342571,1.751060,-154.713455
CUBE_1,25.952,0.000000,0.000000,-22.320723
CUBE_3,26.160,-39.698090,1.751060,-154.713455
CUBE_1,26.162,0.000000,0.000000,-23.579370
CUBE_3,26.369,-43.050209,1.751060,-154.713455
CUBE_1,26.371,0.000000,0.000000,-24.836462
CUBE_3,26.581,-46.435711,1.751060,-154.713455
CUBE_1,26.583,-0.792063,0.000000,-25.791830
CUBE_3,26.803,-49.993904,1.751060,-154.713455
CUBE_1,26.805,-1.735405,0.000000,-26.735405
CUBE_3,27.015,-53.384235,1.751060,-154.713455
CUBE_1,27.017,-2.633302,0.000000,-27.633303
CUBE_3,27.232,-56.845242,1.751060,-154.713455
CUBE_1,27.233,-3.551179,0.000000,-28.551180
CUBE_3,27.451,-60.357235,1.751060,-154.713455
CUBE_1,27.453,-4.482861,0.000000,-29.482857
CUBE_3,27.660,-63.705574,1.751060,-154.713455
CUBE_1,27.662,-5.537628,0.000000,-29.970331
CUBE_3,27.872,-67.094055,1.751060,-154.713455
CUBE_1,27.874,-6.808530,0.000000,-29.976484
CUBE_3,28.084,-70.480804,1.751060,-154.713455
CUBE_1,28.086,-8.078008,0.000000,-29.982622
CUBE_3,28.337,-74.528114,1.751060,-154.713455
CUBE_1,28.339,-9.598118,0.000000,-29.989988
CUBE_3,28.547,-77.890793,1.751060,-154.713455
CUBE_1,28.549,-10.858195,0.000000,-29.996086
CUBE_3,28.758,-81.269447,1.751060,-154.713455
CUBE_1,28.760,-12.125602,0.000000,-29.999804
CUBE_3,28.974,-84.720795,1.751060,-154.713455
CUBE_1,28.978,-13.431256,0.000000,-29.999804
CUBE_3,29.195,-88.260857,1.751060,-154.713455
CUBE_1,29.197,-14.746428,0.000000,-29.999804
CUBE_3,29.404,-91.600700,1.751060,-154.713455
CUBE_1,29.406,-16.000692,0.000000,-29.999819
CUBE_3,29.615,-94.981049,1.751060,-154.713455
CUBE_1,29.617,-17.266455,0.000000,-29.999916
CUBE_3,29.829,-98.410431,1.751060,-154.713455
CUBE_1,29.831,-18.552233,0.000000,-29.999996
CUBE_3,30.041,-101.791748,1.751060,-154.713455
CUBE_1,30.043,-19.821241,0.000000,-29.999996
CUBE_3,30.251,-105.151451,1.751060,-154.713455
CUBE_1,30.255,-21.094694,0.000000,-29.999996
CUBE_3,30.460,-107.743370,1.751060,-153.952286
CUBE_1,30.462,-22.338097,0.000000,-29.999996
CUBE_3,30.671,-107.755714,1.751060,-150.576996
CUBE_1,30.673,-23.602530,0.000000,-29.999996
CUBE_3,30.908,-107.762405,1.751060,-146.787720
CUBE_1,30.910,-25.023863,0.000000,-29.999996
CUBE_3,31.120,-107.762466,1.751060,-143.393295
CUBE_1,31.123,-26.299551,0.000000,-29.999996
CUBE_3,31.332,-107.762550,1.751060,-139.997803
CUBE_1,31.334,-27.570387,0.000000,-29.999996
CUBE_3,31.544,-107.762550,1.751060,-136.604736
CUBE_1,31.547,-28.843876,0.000000,-29.999996
CUBE_3,31.756,-107.762550,1.751060,-133.216873
CUBE_1,31.758,-30.112661,0.000000,-29.999996
CUBE_3,31.968,-107.762550,1.751060,-129.824280
CUBE_1,31.970,-31.384634,0.000000,-29.999996
CUBE_3,32.186,-107.762550,1.751060,-126.343826
CUBE_1,32.198,-32.749451,0.000000,-29.999996
CUBE_3,32.408,-107.762550,1.751060,-122.779434
CUBE_1,32.411,-34.026943,0.000000,-29.999996
CUBE_3,32.620,-107.762550,1.751060,-119.386185
CUBE_1,32.623,-35.299389,0.000000,-29.999996
CUBE_3,32.840,-107.762550,1.751060,-115.879990
CUBE_1,32.842,-36.613544,0.000000,-29.999996
CUBE_3,33.052,-107.762550,1.751060,-112.482712
CUBE_1,33.054,-37.887146,0.000000,-29.999996
CUBE_3,33.269,-107.762550,1.751060,-109.015060
CUBE_1,33.271,-39.187271,0.000000,-29.999996
CUBE_3,33.480,-107.762550,1.751060,-105.632553
CUBE_1,33.482,-40.457268,0.000000,-29.999996
